Category,Sub Section,Info,Link
Accesibilidad,"Proceso de valoración de la accesibilidad de Prime Video y Amazon Music Canadá mediante
                           comentarios","En esta página se describe el proceso de valoración de accesibilidad de Amazon. Amazon ha recibido tus comentarios sobre las barreras de accesibilidad que puedes haber encontrado en Amazon Music o Prime Video, o tus comentarios sobre la forma en que Amazon está implementando su plan de accesibilidad. La persona responsable de recibir comentarios de este tipo en Amazon es el promotor de la accesibilidad. Los comentarios pueden ser generales o específicos, pero proporcionar más detalles como la fecha, el nombre de la página web, la app o la actividad en cuestión pueden ayudar a que comprendamos mejor tus preocupaciones. Amazon.com.ca ULC 40 King Street West, 47th Floor Toronto, ON M5H 3Y2 Los usuarios que envían sus comentarios pueden proporcionar información personal e información de contacto a través del Centro de accesibilidad y ayuda para dispositivos y servicios digitales. Si quieres enviar tus comentarios de forma anónima, puedes hacerlo por correo postal a la dirección indicada anteriormente o por teléfono a través del servicio Llámame. El acuse de recibo se enviará automáticamente para los comentarios recibidos por correo electrónico. Los comentarios que nos lleguen por teléfono y chat en directo implican una interacción directa con un empleado de Amazon, por lo que será dicho empleado quien confirme que ha recibido correctamente los comentarios. En el caso de los comentarios recibidos por correo postal, si se proporciona la información de contacto, se enviará un acuse de recibo a la dirección proporcionada. Si lo solicitas, se pueden proporcionar otros formatos alternativos de descripción del proceso de valoración mediante comentarios, como por ejemplo, en formato impreso, impreso en letra grande, braille, audio o formato electrónico compatible con tecnología adaptativa.",https://www.primevideo.com/help?nodeId=T6s3m9M67ZqCPJoIVP
Pistas de audio de Prime Video,Descripciones y pistas de audio alternativas en Prime Video en dispositivos conectados,"Muchos títulos de Prime Video incluyen varias pistas de audio, como idiomas alternativos o descripciones en audio. Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.Durante la reproducción del título, pulsa Arriba el mando a distancia y, luego, selecciona Audio e idiomas. Selecciona la pista de audio que quieras en la lista disponible. Las pistas de descripción en audio incluyen el texto [Descripción en audio] en el nombre de la pista. Nota: En algunas plataformas, es posible que veas dos opciones diferentes. Si es así, selecciona la opción Audio.
Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.",https://www.primevideo.com/help?nodeId=GYWG45TK599P4KUL
Pistas de audio de Prime Video,"Descripciones o pistas de audio alternativas en Prime Video en web, dispositivos Amazon
                           y dispositivos móviles","Muchos títulos de Prime Video incluyen varias pistas de audio, como idiomas alternativos o descripciones en audio. Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.Al reproducir un título, selecciona el icono de Subtítulos descriptivos o Subtítulos. En algunas plataformas, es posible que veas una opción de Audio independiente. Puede que tengas que tocar la pantalla de tu dispositivo para acceder a este menú. Selecciona la pista de audio que quieres escuchar. Las pistas de descripciones en audio incluyen el texto [Descripciones en audio] en el nombre de la pista.
Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.",https://www.primevideo.com/help?nodeId=GF8DJ3VXMMJBYHVG
Pistas de audio de Prime Video,"Seleccionar Subir los diálogos en Prime Video para web, dispositivos Amazon y dispositivos
                           móviles","Activa Subir los diálogos durante la reproducción de un título compatible en la web, dispositivos Amazon y dispositivos móviles.Al reproducir un título, selecciona el icono de Subtítulos descriptivos o Subtítulos. En algunas plataformas, es posible que veas una opción de Audio independiente. Puede que tengas que tocar la pantalla del dispositivo para acceder a este menú. En la sección Audio, selecciona la frecuencia de Dialogue Boost que debe ser Media o Alta según tus preferencias.",https://www.primevideo.com/help?nodeId=TYiAAjz4wR2wWsttiy
Subtítulos,Activar subtítulos de Prime Video en dispositivos conectados,"Activa los subtítulos durante la reproducción de un título compatible en dispositivos como televisores Smart TV, decodificadores y consolas de juegos. Antes de la reproducción, es posible que tengas que seleccionar el idioma en el que quieres que se vean los subtítulos. En la pantalla Información general del título, pulsa hacia arriba y luego a la derecha para seleccionar Subtítulos. Si hay subtítulos disponibles, aparecerá indicado con el icono de subtítulos.Durante la reproducción de un título compatible con subtítulos, selecciona el icono de subtítulos en el menú de reproducción. Esto te permitirá activar o desactivar los subtítulos, así como seleccionar su idioma. Puede que tengas que pulsar el botón Intro del mando a distancia o un botón similar en un mando de juego para acceder a este menú. También puedes ajustar el tamaño y el color del texto de los subtítulos mediante el menú Configuración de subtítulos. Si tu dispositivo lo admite, también se pueden crear y seleccionar preajustes.
Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.
Para activar los subtítulos en dispositivos Roku, pulsa el botón Inicio del mando a distancia de Roku y, a continuación, desplázate hasta el menú Configuración. Selecciona Accesibilidad o Subtítulos, selecciona el modo Subtítulos en el menú y, a continuación, elige cuándo aparecen los subtítulos (activados o desactivados). Los dispositivos Roku no son compatibles con los preajustes de subtítulos; tienen que editarse en el menú Configuración del dispositivo Roku.
Para gestionar subtítulos en Apple TV, tienes que ejecutar otros pasos. Visita el siguiente enlace para obtener más información https://support.apple.com/es-es/HT202772 Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices. Para activar los subtítulos en dispositivos Roku, pulsa el botón Inicio del mando a distancia de Roku y, a continuación, desplázate hasta el menú Configuración. Selecciona Accesibilidad o Subtítulos, selecciona el modo Subtítulos en el menú y, a continuación, elige cuándo aparecen los subtítulos (activados o desactivados). Los dispositivos Roku no son compatibles con los preajustes de subtítulos; tienen que editarse en el menú Configuración del dispositivo Roku. Para gestionar subtítulos en Apple TV, tienes que ejecutar otros pasos. Visita el siguiente enlace para obtener más información https://support.apple.com/es-es/HT202772",https://www.primevideo.com/help?nodeId=GUZE7UNGCAN9UUM4
Subtítulos,"Activar subtítulos de Prime Video en web, dispositivos Amazon y dispositivos móviles","Activa los subtítulos durante la reproducción de un título compatible en el sitio web de Amazon, dispositivos Amazon, teléfonos móviles y tablets. Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.Durante la reproducción de un título compatible con subtítulos, selecciona el icono de subtítulos en el menú de reproducción. Puede que tengas que tocar la pantalla de tu dispositivo para acceder a este menú. Selecciona los subtítulos que quieres ver. Si hay subtítulos disponibles, aparecerá indicado con el icono de subtítulos. En algunos dispositivos puedes ajustar el tamaño y el color del texto de los subtítulos mediante el menú Configuración de subtítulos. Si tu dispositivo lo admite, también se pueden crear y seleccionar preajustes.
Muchos títulos de Prime Video incluyen subtítulos, pistas alternativas, descripciones en audio o una combinación de todos ellos. La gama de funcionalidades admitidas dependerá del dispositivo que utilices.",https://www.primevideo.com/help?nodeId=GSCKYCF4RT6KFYXJ
Perfiles,¿Qué son los perfiles de Prime Video?,"Los perfiles de Prime Video permiten acceder a recomendaciones personalizadas, al progreso de la temporada y a una lista de seguimiento en función de la actividad de cada perfil. Los perfiles de Prime Video permiten crear y gestionar varios perfiles dentro de la cuenta, con contenido personalizado para cada perfil. Cada perfil incluirá recomendaciones personalizadas, el progreso de la temporada y la lista de seguimiento en función de la actividad de cada perfil. Para controlar el acceso a tu perfil, consulta Bloquear mi perfil de Prime Video. Puedes tener hasta seis perfiles de usuario (un perfil principal predeterminado y cinco perfiles adicionales de adultos o infantiles) en Prime Video en una única cuenta de Amazon. Temas de ayuda relacionados",https://www.primevideo.com/help?nodeId=GD8VJD2EDJ2GSNEC
Perfiles,¿Qué son los perfiles infantiles de Prime Video?,"Prime Video garantiza que en los perfiles infantiles solo aparezca contenido apropiado según la edad (12 años o menos). Prime Video garantiza que en el perfil infantil solo aparezcan las series y películas apropiadas según la edad (calificación de edad de 12 años o menos). Sin embargo, todas las descargas, incluidas las del perfil de adulto, seguirán estando disponibles y podrás acceder a ellas a través de los perfiles infantiles. También se filtrarán los resultados y las sugerencias de búsqueda. No se permiten compras en los perfiles infantiles. Para impedir que los niños compren en perfiles que no son infantiles, puedes activar las Restricciones de compra en Prime Video, en Configuración > Restricciones, para evitar que realicen compras sin un PIN de Prime Video. Para evitar que los niños cambien a un perfil adulto y accedan a contenido inapropiado, puedes bloquear con PIN los perfiles de adultos. Consulta Bloquear el perfil de Prime Video. También puedes restringir la creación de perfiles para evitar que se creen nuevos perfiles con los que ignorar las restricciones. Consulta Restringir la creación y eliminación de perfiles de Prime Video. Temas de ayuda relacionados",https://www.primevideo.com/help?nodeId=GD6ARQYPV5H7RYA4
Perfiles,¿Qué dispositivos son compatibles actualmente con los perfiles de Prime Video?,"Actualmente, no todos los dispositivos son compatibles con los perfiles de Prime Video. La creación y gestión de perfiles de Prime Video es compatible con: Temas de ayuda relacionados",https://www.primevideo.com/help?nodeId=G8DVZYELKS6BAWKS
Perfiles,Crear y gestionar perfiles de Prime Video desde el sitio web,Puedes crear y gestionar perfiles de Prime Video a través del sitio web. Puedes tener hasta seis perfiles de usuario (un perfil predeterminado y cinco perfiles adicionales de adultos o infantiles) en Prime Video en una única cuenta de Amazon. Para crear y gestionar (editar o eliminar) un perfil de Prime Video en el sitio web: Temas de ayuda relacionados,https://www.primevideo.com/help?nodeId=GYKZXYTPAKNP7UU4
Perfiles,Crear y gestionar perfiles de Prime Video en dispositivos conectados,"Puedes crear y gestionar perfiles de Prime Video a través de la app de Prime Video en tus dispositivos conectados, como televisores Smart TV, decodificadores y consolas de juegos. Puedes tener hasta seis perfiles de usuario (un perfil predeterminado y cinco perfiles adicionales de adultos o infantiles) en Prime Video en una única cuenta de Amazon. Para crear y gestionar (editar o eliminar) un perfil de Prime Video desde la app de Prime Video en dispositivos conectados compatibles: Temas de ayuda relacionados",https://www.primevideo.com/help?nodeId=G7YSAVDEETUWU27Q
Perfiles,"Crear y gestionar perfiles de Prime Video en dispositivos iOS y Android y en tablets
                           Fire","Puedes crear y gestionar perfiles de Prime Video desde la aplicación de Prime Video en dispositivos iOS, Android y en tablets Fire. Puedes tener hasta seis perfiles de usuario (un perfil predeterminado y cinco perfiles adicionales de adultos o infantiles) en Prime Video en una única cuenta de Amazon. Para crear y gestionar (modificar o eliminar) un perfil de Prime Video mediante la app de Prime Video en dispositivos con iOS, Android y tablets Fire: Temas de ayuda relacionados",https://www.primevideo.com/help?nodeId=G5K5H8YYNEXNYEXH
Perfiles,Crear y gestionar perfiles de Prime Video en Fire TV,Puedes crear y gestionar perfiles de Prime Video desde la app de Prime Video en tus dispositivos Fire TV. Puedes tener hasta seis perfiles de usuario (un perfil predeterminado y cinco perfiles adicionales de adultos o infantiles) en Prime Video en una única cuenta de Amazon. Para crear y gestionar (editar o eliminar) un perfil de Prime Video desde la aplicación de Prime Video en el Fire TV: Temas de ayuda relacionados,https://www.primevideo.com/help?nodeId=G36R57HJZELY4ZV4
Perfiles,Bloquear el perfil de Prime Video,"El bloqueo del perfil te permite restringir el acceso a tu perfil personal de Prime Video mediante un PIN. Para obtener instrucciones sobre cómo configurar un PIN de cuenta, consulta Configurar un PIN de cuenta de Prime Video en la web. Para configurar el bloqueo del perfil, ve a Mis perfiles y sigue estos pasos:Haz clic en Editar perfil y, a continuación, en el perfil que quieras bloquear. En la página Editar perfil, haz clic en el botón Gestionar situado junto a PIN del perfil / de la cuenta y bloqueos. Si se te pide, introduce la contraseña de tu cuenta de Amazon. Introduce el PIN de tu perfil / cuenta y haz clic en Continuar. En la página PIN del perfil / de la cuenta y bloqueos, configura el Bloqueo de perfil como activado y luego haz clic en Guardar.
Para acceder a tu perfil, ahora tendrás que introducir tu PIN de perfil / cuenta.",https://www.primevideo.com/help?nodeId=T2VYxsiqT2CP35ChTf
Perfiles,Restablecer el perfil de Prime Video o el PIN de la cuenta,"Si necesitas cambiar o restablecer tu PIN de perfil / cuenta, sigue estos pasos. Para gestionar tu PIN de Prime Video, ve a Mis perfiles y sigue los pasos que se indican a continuación: Para cambiar el PIN: Para restablecer un PIN olvidado: Haz clic en Editar perfil y después en el perfil para el que quieras restablecer el PIN. En la pantalla Introducir PIN del perfil, haz clic en ¿Has olvidado el PIN? y después en Continuar. Si se te pide, introduce la contraseña de tu cuenta de Amazon. En la pantalla Crear PIN del perfil, introduce un nuevo PIN y haz clic en Continuar.Haz clic en Editar perfil y, a continuación, en el perfil que vas a actualizar. Si se te pide, introduce la contraseña de tu cuenta de Amazon. En la página Editar perfil, haz clic en el botón Gestionar situado junto a PIN del perfil / de la cuenta y bloqueos. En la página PIN del perfil / de la cuenta y bloqueos, haz clic en el botón Gestionar situado junto a PIN de cuenta / perfil de Prime Video. Introduce un nuevo PIN y haz clic en Continuar para confirmar.",https://www.primevideo.com/help?nodeId=T0C8C83ChMx3i0D5jV
Perfiles,Restringir la creación y eliminación de perfiles de Prime Video,"Como titular de la cuenta, puedes controlar si los perfiles de tu cuenta pueden crear o eliminar perfiles de Prime Video. Al bloquear la creación de perfiles, evitas que se configuren nuevos perfiles que puedan eludir las restricciones de compra o visualización. Para bloquear la creación de un perfil en tu cuenta, ve a Mis perfiles y sigue estos pasos:Haz clic en Editar perfil y después en el perfil del titular de la cuenta. En la página Editar perfil, haz clic en el botón Gestionar situado junto a PIN de la cuenta y bloqueos. Si se te pide, introduce la contraseña de tu cuenta de Amazon. Introduce tu PIN de la cuenta y haz clic en Continuar.
Para obtener instrucciones sobre cómo configurar un PIN de cuenta, consulta Configurar un PIN de cuenta de Prime Video en la web. En la página PIN de la cuenta y bloqueos, configura el Bloqueo de creación y eliminación como activado y haz clic en Guardar.
Una vez configurado, los perfiles de tu cuenta deberán introducir el PIN de la cuenta para crear o eliminar perfiles.",https://www.primevideo.com/help?nodeId=TRQqxo2nTVt2GHQQeH
Suscripciones de Prime Video,Problemas para acceder al contenido desde proveedores externos,Las suscripciones a canales premium a través de otro proveedor no se pueden acceder directamente a través de Prime Video. Es posible que puedas acceder a estas suscripciones en dispositivos Fire TV o tablets Fire a través de una aplicación. Ponte en contacto con tu proveedor de suscripción para obtener más información.,https://www.primevideo.com/help?nodeId=GZS9UJHDL6F8UVB3
Suscripciones de Prime Video,Tengo problemas para ver suscripciones de Prime Video cuando viajo,"Actualmente, las suscripciones add-on de Prime Video solo están disponibles para ver y reproducir en streaming desde tu país de origen. Mientras viajas fuera de tu país de residencia, puede cambiar la selección de títulos que puedes reproducir en streaming en Prime Video. Por lo tanto, solo puedes ver en streaming, además de estos títulos, los títulos que hayas comprado o alquilado al viajar fuera de tu país de residencia.",https://www.primevideo.com/help?nodeId=GCDVKUEZ2TJL7SJ4
Suscripciones de Prime Video,¿Qué se incluye en las suscripciones de Prime Video?,Las suscripciones add-on de Prime Video son la ventaja de Amazon Prime que te permite elegir tus canales por una tarifa adicional. Los proveedores de la suscripción gestionan la disponibilidad de los títulos que se incluyen con su servicio. Algunas suscripciones add-on de Prime Video también cuentan con la opción de Ver en directo. Esta función te da la opción de reproducir la programación en streaming en directo en dispositivos compatibles al mismo tiempo que se transmite por televisión.,https://www.primevideo.com/help?nodeId=GGQ38JL9EK3QN6KN
Suscripciones de Prime Video,Pago de suscripciones de Prime Video con tarjetas regalo,"Los clientes de México ahora pueden pagar las suscripciones add-on de Prime Video con el saldo de su tarjeta regalo. En México puedes comprar tarjetas regalo de Amazon en tiendas como Oxxo, 7-Eleven, Circle K, Chedraui, Extra, Go Mart, La Comer, Farmacias Guadalajara y Waldo's. También puedes comprar tarjetas regalo digitales a través del sitio web de Amazon.com.mx. La opción de utilizar una tarjeta regalo aparecerá durante el proceso de suscripción a Prime o a suscripciones add-on de Prime Video. Si el saldo de la tarjeta es superior al coste del plan, el saldo permanecerá en la cuenta y se utilizará para pagar los siguientes periodos. Recuerda que el saldo también se puede utilizar para realizar compras en Amazon.com.mx, por lo que debes asegurarte de tener saldo suficiente para cubrir los próximos meses. Para acceder a un periodo de prueba gratis (si se cumplen los requisitos), tendrás que añadir una tarjeta de crédito o débito como método de pago alternativo. Si solo pagas con tarjetas regalo, el periodo de prueba gratis no estará disponible. Puedes cambiar los métodos de pago de las suscripciones add-on existentes de Prime Video mediante Cuenta y configuración.",https://www.primevideo.com/help?nodeId=GTJEC3TQFTZZH3KG
Suscripciones de Prime Video,¿Por qué tengo que pagar más por las suscripciones de Prime Video?,Las suscripciones add-on de Prime Video te permiten ver el contenido adicional que quieras. Las suscripciones add-on de Prime Video no forman parte de tu suscripción a Amazon Prime. Son suscripciones adicionales de pago que te permiten añadir el contenido que deseas de redes premium de terceros y otros canales de entretenimiento con reproducción en streaming. Las suscripciones add-on de Prime Video te permiten pagar solo por las suscripciones que quieras y cancelarlas en cualquier momento. La mayoría de las suscripciones add-on de Prime Video incluyen un periodo de prueba gratuito.,https://www.primevideo.com/help?nodeId=G64ENL4SCTZ4EXSY
Dispositivos compatibles,Dispositivos de Amazon con la app de Prime Video,Los siguientes dispositivos de Amazon tienen acceso a Prime Video.,https://www.primevideo.com/help?nodeId=GJNRWRVL52FFHJ82
Dispositivos compatibles,Reproductores Blu-Ray con la app de Prime Video,Puedes obtener la aplicación de Prime Video en determinados reproductores Blu-ray de estos fabricantes. Temas de ayuda relacionados,https://www.primevideo.com/help?nodeId=GLKUJP7ALG5QR26B
Dispositivos compatibles,Consolas de juegos con la app de Prime Video,La aplicación de Prime Video está disponible en estas consolas de juegos. Temas de ayuda relacionados,https://www.primevideo.com/help?nodeId=GUSU9JFSNXLA99CU
Dispositivos compatibles,Dispositivos móviles con la app de Prime Video,"La app de Prime Video está disponible para dispositivos móviles con Android, iOS y Windows.",https://www.primevideo.com/help?nodeId=G97NYNWZ7BB9CNDW
Dispositivos compatibles,Requisitos del sistema de Prime Video para los equipos,"Prime Video está disponible a través de un navegador web en equipos con Windows, macOS, Chrome OS o Linux. Para acceder a Prime Video, asegúrate de que estés ejecutando la versión más reciente de uno de estos navegadores web: La reproducción de Prime Video es compatible con estos navegadores web. Si ejecutas un sistema operativo distinto de Windows o macOS, la reproducción se limitará a la definición estándar.",https://www.primevideo.com/help?nodeId=GUX9FYHU5D8LC9EJ
Dispositivos compatibles,Configurar decodificadores y reproductores multimedia con la app de Prime Video,Puedes obtener la aplicación de Prime Video en determinados decodificadores y reproductores multimedia de estos fabricantes.,https://www.primevideo.com/help?nodeId=GTAQMQBSRQKKE9FJ
Dispositivos compatibles,Smart TV con la app de Prime Video,Puedes obtener la aplicación de Prime Video en determinadas Smart TV de estos fabricantes. Temas de ayuda relacionados,https://www.primevideo.com/help?nodeId=GK4GR2DKAKDK92H9
"Políticas, avisos e informes legales",Tipos de IVA o de GST,"Los cargos por concepto de IVA pueden variar en función del país de destino y del tipo de producto. La venta de suscripciones a Prime Video, suscripciones de Prime Video y la compra y alquiler de vídeos pueden estar sujetos a impuestos según la legislación fiscal del país y se cobrarán de acuerdo con la legislación local de cada país. Si tu país no aparece en la siguiente tabla, consulta las páginas de ayuda sobre impuestos del sitio web local de Amazon. Según la normativa de tu país de residencia, tu institución financiera podría añadir impuestos al precio neto de la suscripción a Prime Video, que aparecerían como un cobro independiente en el extracto. En estas circunstancias, Amazon no tendrá visibilidad ni autorización para aplicar cargos relacionados con impuestos.",https://www.primevideo.com/help?nodeId=G202117150
"Políticas, avisos e informes legales",Acerca del impuesto a las suscripciones a Prime Video vendidas en PrimeVideo.com,Los productos y servicios digitales que Amazon vende a clientes en determinadas ubicaciones están sujetos a impuestos. Es posible que apliquen impuestos a las suscripciones a Prime Video vendidas a través PrimeVideo.com para los clientes de los siguientes países: Estas suscripciones estarán sujetas a impuestos en el país asociado al lugar de suministro del servicio del cliente. El impuesto se cobrará de acuerdo con la legislación local de cada país.,https://www.primevideo.com/help?nodeId=G202117160
"Políticas, avisos e informes legales","Información sobre el proveedor del servicio de Prime Video y condiciones y políticas
                           aplicables","Tu proveedor de servicios Amazon Prime Video, los términos aplicables al uso que hagas de los servicios Amazon Prime Video y el sitio web principal para el servicio Amazon Prime Video (""Video Marketplace"") dependen de tu ubicación, como se indica a continuación. El uso de otros servicios de Amazon y, si procede, de las ventajas de Prime está regido por términos independientes, que puedes consultar a través de las aplicaciones, sitios web o dispositivos que utilizas para acceder a esos servicios. Australia Si se accede a Prime Video a través de una membresía de Amazon Prime, o para compras y alquileres a través de Prime Video: Proveedor de servicios e información de contacto: Amazon Commercial Services Pty Ltd ABN 30 616 935 623 Level 37, 2 Park Street Sydney NSW 2000 Todos los demás clientes en Australia: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: Brasil Si se accede a Prime Video a través de una membresía de Amazon Prime, o para compras y alquileres a través de Prime Video: Proveedor de servicios e información de contacto: Amazon Serviços de Varejo do Brasil Ltda. Av. Presidente Juscelino Kubitschek, 2.041, Torre E, 18o andar 04543-000 São Paulo- SP Todos los demás clientes en Brasil: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Canadá Proveedor de servicios y dirección a efectos de notificaciones: Amazon.com.ca. ULC 40 King Street West, 47th Floor Toronto, ON M5H 3Y2 Términos aplicables y avisos legales: Video Marketplace: Egipto Si se accede a Prime Video a través de una membresía de Amazon Prime Distribuidor registrado e información de contacto: Souq.com para E-Commerce LLC 306 Corniche El Nile Maadi, Egypt Proveedor de servicios multimedia e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A Todos los demás clientes en Egipto Proveedor de servicios / Distribuidor registrado e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A Términos aplicables y avisos legales: Video Marketplace: Unión Europea Proveedor de servicios y dirección a efectos de notificaciones: Vendedor registrado para la UE (sin incluir Alemania, Austria, Francia, Italia y España) y proveedor de servicios multimedia para la UE para visualización bajo demanda de Prime Video: Amazon Digital UK Ltd 1 Principal Place, Worship Street, London, EC2A 2FA Número de sociedad registrado: 6528297 Vendedor registrado para Alemania y Austria, y proveedor de servicios multimedia para la UE para transmisiones lineales de Prime Video: Amazon Digital Germany GmbH Domagkstraße 28, 80807 München, Deutschland Eingetragen in München, Deutschland, Handelsregister Nummer: HR B 181149 Vendedor registrado para Francia: Amazon Digital France SAS 67 boulevard du Général Leclerc Clichy 92110 France Número de expediente estatal: 907 946 404 Vendedor registrado para Italia: Amazon Digital Italy S.r.l. viale Monte Grappa 3/5, 20124 Milan, Italia Número de REA: 2644883 N.º IVA y código de identificación fiscal: 12172710969 Vendedor registrado para España: Amazon Digital Spain S.L.U. 259-A, Paseo de la Castellana, Torre Foster, 28046, Madrid, Spain Número de identificación fiscal (NIF): B67987065 Pie de imprenta/Impressum Términos aplicables y avisos legales: Video Marketplace: Japón Proveedor de servicios y dirección a efectos de notificaciones: Amazon.com Sales, Inc. 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: India Proveedor de servicios e información de contacto: Amazon Seller Services Private Limited Ground Floor Eros Plaza, Eros Corporate Tower Nehru Place New Delhi 110019 Términos aplicables y avisos legales: Video Marketplace: Reino de Arabia Saudita Si se accede a Prime Video a través de una membresía de Amazon Prime: Proveedor de servicios e información de contacto: Afaq Q Tech General Trading Co. C/O Amazon.com Building No. 3627, 8166 King Khalid International Airport Postal Code 13413 Riyadh Kingdom of Saudi Arabia Todos los demás clientes en el Reino de Arabia Saudita: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: México Si se accede a Prime Video a través de una membresía de Amazon Prime, o para compras y alquileres a través de Prime Video: Proveedor de servicios e información de contacto: Servicios Comerciales Amazon México, S. de R.L. de C.V. Boulevard Manuel Ávila Camacho 261, Piso 5 Colonia Polanco C.P. 11510 Alcaldía Miguel Hidalgo Ciudad de México, México Todos los demás clientes en México: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: Singapur Si se accede a Prime Video a través de una membresía de Amazon Prime: Proveedor de servicios e información de contacto: Amazon Asia-Pacific Holdings Private Limited 23 Church Street Capital Square Building, 10th Floor Singapore 049481 Todos los demás clientes en Singapur: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: Turquía Si se accede a Prime Video a través de una membresía de Amazon Prime: Proveedor de servicios e información de contacto: Amazon Turkey Perakende Hizmetleri Limited Şirketi Esentepe Mah. Bahar Sok. No.13 52 Şişli, İstanbul Todos los demás clientes en Turquía: Proveedor de servicios e información de contacto: Amazon Turkey Video Dijital Yayıncılık Anonim Şirketi Esentepe Mahallesi Bahar Sk. Özdilek River Plaza Wyndham Grand Hotel Apt. No: 13 52 Şişli, Istanbul Términos aplicables y avisos legales: Video Marketplace: Emiratos Árabes Unidos Si se accede a Prime Video a través de una membresía de Amazon Prime: Proveedor de servicios e información de contacto: Souq.com FZ LLC C/O Amazon.com Attn: Legal Department Dubai Properties Headquarters Zone C,  3rd  Floor Dubai, United Arab Emirates Todos los demás clientes en los Emiratos Árabes Unidos: Proveedor de servicios e información de contacto: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace: Reino Unido, cada país dentro de Europa (excluida la Unión Europea), Armenia, Aruba, Azerbaiyán, Bosnia y Herzegovina, Comoras, Curazao, Georgia, Groenlandia, Kosovo, Macedonia, Montenegro, Rusia, Santa Lucía, San Martín, San Vicente y las Granadinas, San Cristóbal y Nieves, y Wallis y Futuna. Proveedor de servicios y dirección a efectos de notificaciones: Amazon Digital UK Ltd 1 Principal Place Worship Street Londres EC2A 2FA Número de sociedad registrado: 6528297 Términos aplicables y avisos legales: Video Marketplace (por ubicación): Estados Unidos y todos los demás países no mencionados anteriormente Proveedor de servicios y dirección a efectos de notificaciones: Amazon.com Services LLC C/O Amazon.com Attn: Legal Department 410 Terry Avenue North Seattle, WA 98109-5210, U.S.A. Términos aplicables y avisos legales: Video Marketplace (por ubicación):",https://www.primevideo.com/help?nodeId=G202064890
"Políticas, avisos e informes legales",Avisos y políticas legales,No info,https://www.primevideo.com/help?nodeId=G2KW8UCFPLB2KLBP
"Políticas, avisos e informes legales",Informe de reclamaciones para Prime Video - India,No info,https://d1ergij2b6wmg5.cloudfront.net/Prime+Video/GRS+Report-Prime+Video.html
